0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
342.9109618162685, 325.20091669696905, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
417.32616267914483, 400.46945098684495, 378.1559571347771, 375.0464448135657, 353.85564436370805, 343.19892567461136, 342.9109618162685, 331.209946661431, 308.8834656318551, 302.96469739403386, 285.6312699233681, 231.27928918299412, 223.3732817430194, 208.83921623637096, 207.00626717783132, 203.26617067109953, 176.01172898624498, 166.32523303231773, 151.8607063939363, 140.61802498241155, 134.3141644122012, 0, 0, 0, 0, 0, 0, 0, 0, 0
748.4135978413024, 745.1930344317645, 709.7377554389969, 670.5279993138904, 541.7936783997756, 469.8435364636804, 443.13370226211765, 417.32616267914483, 362.82863420336525, 349.9969205667037, 336.4609438466723, 333.1942920578621, 330.66339472864126, 327.1765830525585, 305.82842879947634, 287.7699600610806, 282.2700856612089, 237.83748236285726, 217.89219117265856, 215.6519717557743, 209.90009420492055, 202.2377326798279, 197.8241420325495, 197.313611398312, 195.74031742554038, 180.70803074044846, 179.41305638990355, 149.50623958114625, 140.5450121387522, 135.32391981467924
748.4135978413024, 698.8076870457246, 664.1195865560617, 551.6755134343687, 506.650090866371, 479.3488636496064, 478.8849621253969, 462.7107125165513, 413.5667309054329, 392.0306467443954, 382.78713179136184, 366.9078851717778, 344.7910160334984, 316.6275753908823, 312.11270365946933, 309.00979233669136, 260.4797063641293, 250.32498389465124, 238.42080843361316, 234.68920528291568, 227.08371178191481, 216.76404033409855, 213.11912819747036, 212.2606123847268, 210.1837716863814, 209.7278655974119, 205.42373801635006, 191.23532867409733, 168.72597883295418, 154.93015606387598
778.8795973106961, 748.4135978413024, 515.2109225274378, 427.07529165051926, 405.6101726357361, 398.1013813132393, 392.57458450709424, 362.712598197027, 361.4061598729506, 351.03654596305586, 346.60700105168985, 331.5253397663198, 329.7229367894016, 295.0752066065474, 281.9668877980048, 279.9416699855504, 276.1672997240314, 270.89243438592655, 260.6829053226782, 258.96988627937185, 253.17555246418897, 245.25509660882864, 245.06182341888967, 242.67271584493622, 234.39858890505994, 225.83104617924116, 220.06600829095552, 212.84337332196813, 207.75968392694182, 160.6605898326288
778.8795973106961, 773.411014969172, 682.184930964005, 496.62918781941124, 486.9124315132758, 453.92172645833705, 384.29682151034814, 299.21851262082646, 299.1881994575117, 290.25397476761884, 279.8185237002052, 270.975166770891, 260.5938153590532, 257.4485931861868, 252.07950077528727, 244.50121272211715, 234.04641185915426, 215.1692798818718, 208.56369238493545, 207.5356944247053, 194.2049977222673, 192.45783949855894, 179.6913274281976, 175.07032316023546, 156.37859768371362, 150.08900034330156, 146.09061490018178, 136.1451909101194, 135.89713325803007, 131.42039177980982
778.8795973106961, 527.6482349945925, 526.8131203151413, 423.0517908173037, 413.94644118267274, 408.88214893171903, 373.2118669445322, 369.5145329453885, 363.5558508735741, 329.4578079419011, 310.5503005274593, 294.602583731715, 281.5629742137361, 270.9231886334829, 267.09267500348454, 264.0821135501138, 260.77220703876213, 252.0155667645166, 251.49608094719622, 240.2362000322334, 235.26121328629853, 234.76366102361803, 211.22763931756148, 211.0979252721018, 209.15789963707007, 208.06412281682356, 205.43238520900263, 157.63917733493395, 156.2782442473822, 151.71994480606875
778.8795973106961, 734.8010610641929, 698.7887232762821, 478.7414027422725, 459.3328414088743, 451.937971947035, 435.78712073193435, 429.96954059605866, 427.08357884890034, 426.5550998104684, 416.97690608289906, 397.24534312078407, 388.46756594845994, 334.7959800560786, 323.4877085749434, 317.86674448528004, 280.148656594695, 279.8065009684, 269.8786809009418, 263.6455007599865, 263.29953826417466, 260.4357674701116, 250.42450236481565, 230.2598527998651, 229.2753246812199, 225.74963482885477, 183.61497106167337, 182.94325059775227, 182.6616418008255, 140.87063779090516
931.6413924437246, 778.8795973106961, 761.6504742553085, 727.4386591643114, 571.2325595992286, 425.82123873788817, 415.4071060178484, 382.3063893505708, 333.5057808845995, 324.10573674253567, 322.75381770954345, 295.96865550301527, 282.6547582437897, 280.85117326339, 280.3921177100344, 265.4166645313344, 258.89963164721286, 254.74451991163232, 254.49488816866852, 253.22499545179198, 229.73680884510514, 226.29347827536827, 223.79428135069008, 217.0553577212446, 208.87726748451018, 188.1854556455289, 170.56282698062392, 168.38492928842305, 152.90470667185247, 131.5026794507417
975.1718368932445, 931.6413924437246, 455.4355449116408, 425.26877705089726, 363.099940261722, 360.4590728288257, 352.191342607448, 317.3546983992469, 307.7059186924141, 306.8388598343506, 292.24983887687245, 278.4033386202787, 258.1609351953258, 257.7824980207612, 254.54681696559157, 252.39313092840132, 240.5710141202766, 233.27377620241373, 233.01681872858467, 230.6710943534997, 227.54667348615072, 211.3863890563317, 206.56653582350884, 199.35471786781005, 198.7940268772673, 196.9899563058006, 188.27769329008487, 181.66956593733335, 165.43153394871354, 152.14209375977538
1339.1501067424476, 1040.0362919075196, 975.1718368932445, 959.8857897755207, 881.9945028798167, 522.1447148014188, 496.28712536163204, 433.95641736921607, 389.5631556279445, 351.1062457149101, 309.623104856234, 291.6601149180803, 285.3513593070942, 281.65808239848815, 279.7116399813678, 275.7237689467994, 275.4408700794002, 270.124579116664, 266.653702199611, 262.91722295989223, 230.19958568845283, 229.35709925196994, 228.4052682642629, 208.76475804055522, 207.58911877921517, 189.78978930976365, 187.6517275572798, 177.4487132819861, 165.20003916075427, 163.23348300752835
1477.1125569252822, 1339.1501067424476, 1103.8956019902694, 987.7061807419763, 968.1776835574898, 560.7585206546215, 507.4538923724285, 483.1622686347783, 381.17186759690185, 333.530511946696, 331.17794322856116, 322.3529186155236, 310.3201752282148, 275.4253136039656, 263.3798353767319, 251.70920365056537, 239.2577596911728, 229.86901479150546, 220.58388842141957, 215.61268400096998, 213.7222362079188, 211.5685412672902, 205.7275279640538, 200.3688558637702, 195.7974969837253, 192.10272706509176, 190.4126407884085, 167.9955709735455, 166.16794719616888, 141.42359524865986
1587.7890973319359, 1477.1125569252822, 1463.2017889875196, 1403.9361064859856, 1268.0782296384527, 1057.4776825732863, 931.0726437155155, 593.8347532620204, 517.9930170828414, 359.80629692523473, 350.8371442334543, 346.18349497533893, 302.52236932943237, 294.3296117288848, 292.98766535066613, 274.9958661100568, 257.7770912425176, 249.1247623927668, 245.80143518683835, 235.66722943638752, 229.34692721650808, 228.07264984025463, 224.8738588521293, 220.16613567602712, 210.89844576117247, 209.6552959312446, 202.94795236495634, 197.0331822928853, 192.3108936244697, 167.8387971466293
1598.457913400467, 1587.7890973319359, 1474.4638283316024, 1473.5806427881614, 1450.3475586935028, 1312.8074832852462, 1162.9352305715913, 1050.2345829565356, 970.836477641855, 664.5354822497683, 498.1981659143259, 494.043781784816, 474.41809267788443, 468.78070862308783, 467.12486912866416, 418.4277150924347, 356.050549583681, 311.11022369754716, 292.79489739104656, 290.7899565890101, 267.93530153813515, 248.3519345052854, 247.80589808958246, 246.4779489706866, 237.66682970971272, 229.18124914960143, 217.07297530683616, 215.5281565531486, 201.86974887204408, 144.628993203013
1644.1004126329224, 1598.457913400467, 1570.8329713119742, 1440.3372094333863, 1387.354113630702, 782.2903370073137, 560.039989368485, 525.7419871339741, 434.0134348148509, 428.05158525840983, 422.8407541642861, 413.1668230864604, 395.5753049928081, 351.7030987875148, 325.954240948283, 317.5584153052091, 293.77074566220955, 284.5672143405667, 279.70421311863345, 252.75388025924724, 249.09421222334794, 229.01623725026644, 223.21808909216972, 217.51271041440907, 216.59735560590462, 203.77474425572933, 196.66981314332565, 190.17957839559534, 183.88737217417972, 135.34251323110047
1644.1004126329224, 1594.2813653779242, 1533.604830390792, 1480.3817170505215, 1450.0341774197389, 1422.1091542080023, 1417.9105365235498, 684.5869034492214, 654.9021184184116, 588.1235994567628, 583.8641033197625, 581.2279146112808, 555.6688640547858, 498.2657768224992, 486.3152222377488, 386.4339872829007, 340.8352252093673, 331.74556534646206, 308.7837270017217, 297.58061672842103, 285.5475496920184, 278.18973550032973, 273.7602199515082, 269.6913296816627, 268.1509061809336, 260.5280842746442, 223.54386460971773, 210.2891566846514, 207.60039359286887, 195.5521648594896
1644.1004126329224, 1519.371589167407, 1509.7211568391294, 1381.3462275580546, 710.4328090299624, 708.9404937119588, 628.9104016926874, 514.3187107751061, 471.7892241144061, 465.93906934187027, 392.6716568443731, 375.0398975935059, 371.86066165675715, 344.3433127104131, 330.181840794267, 329.6609695447053, 321.1404103398554, 299.23710181164154, 298.7636406896155, 297.72546763504573, 271.3613201845126, 264.94120482487483, 261.3185394537271, 246.44537597151037, 225.2507797231872, 223.14564759687337, 218.08112694576954, 214.0497580863109, 213.51647570433164, 210.51377877981247
1644.1004126329224, 1432.676563575616, 1382.308287740099, 1361.4246952271833, 1361.105918277889, 1335.5706502605997, 1280.0304255424883, 1185.4846581400352, 1116.779199962693, 1065.337471837242, 1058.6656012704334, 719.2659827911928, 657.5901851294799, 651.6952335539337, 639.9686266069343, 565.316369562918, 346.791668639237, 333.079780322958, 322.98729735456453, 303.55284418834015, 295.25533512247245, 292.43664704373737, 292.2897724215599, 245.36895266861944, 225.3575165363788, 223.78452684600802, 212.36203974759758, 178.40035986686667, 146.98621385523083, 138.69373649309335
1711.9417280035764, 1644.1004126329224, 1636.1312007160025, 1457.1347797301664, 1404.4066050492765, 1327.1421681036934, 1282.3709810088992, 1266.6043636101258, 886.9259446396462, 825.9555498722318, 689.6586608815537, 649.2819571802645, 619.9753275694943, 526.4523561060507, 439.6069585826076, 434.6069694629131, 427.6129899736986, 375.8967771053295, 341.42973703365004, 283.12018190168146, 268.7735113372056, 267.11529626879224, 252.00634685815066, 240.82009045532197, 240.60462755023806, 224.79389212723834, 213.77236732942472, 208.37147865060257, 185.56988430072107, 184.72669053795255
